OrderID,CustomerID,CustomerName,Age,City,Email,Department,OrderDate,ProductCategory,PaymentMode,OrderStatus,UnitPrice,Quantity,DiscountPct,Revenue,Rating,IsReturningCustomer,is_price_outlier,OrderMonth,OrderYear,CityTier,AgeGroup
ORD501573,CUST101573,Meera Sen,43.0,Mumbai,meera.sen@gmail.com,Not Applicable,2022-03-02,Furniture,COD,Completed,372.15,5.0,10,1674.68,5.0,True,False,3,2022,Tier 1,36-45
ORD504888,CUST104888,Riya Pillai,24.0,Ahmedabad,riya.pillai@gmail.com,Not Applicable,2022-09-18,Beauty,UPI,Cancelled,998.32,2.0,0,1996.64,2.0,False,False,9,2022,Tier 2,18-25
ORD514840,CUST114840,Kavya Mukherjee,63.0,Mumbai,kavya.mukherjee@yahoo.com,Engineering,2024-03-27,Beauty,COD,Completed,1413.65,1.0,0,1413.65,1.0,False,False,3,2024,Tier 1,56+
ORD516692,CUST116692,Suresh Patel,50.0,Mumbai,suresh.patel@yahoo.com,Not Applicable,2023-07-23,Home & Kitchen,UPI,Completed,142.17,5.0,0,710.85,3.0,False,False,7,2023,Tier 1,46-55
ORD510313,CUST110313,Payal Trivedi,39.0,Bangalore,payal.trivedi@gmail.com,Sales,2023-09-28,Apparel,Net Banking,Returned,225.57,2.0,10,406.03,,False,False,9,2023,Tier 1,36-45
ORD506507,CUST106507,Ishita Gupta,27.0,Noida,ishita.gupta@gmail.com,Not Applicable,2024-03-27,Groceries,UPI,Completed,6786.18,3.0,10,18322.69,4.0,True,True,3,2024,Tier 2,26-35
ORD500579,CUST100579,Tanvi Pillai,18.0,Bangalore,tanvi.pillai@gmail.com,Not Applicable,2022-03-16,Furniture,Debit Card,Pending,1142.08,2.0,0,2284.16,4.0,True,False,3,2022,Tier 1,18-25
ORD519845,CUST119845,  POOJA SEN  ,41.0,Pune,pooja.sen@gmail.com,Marketing,2022-04-07,Sports,Debit Card,Completed,1295.8,4.0,20,4146.56,5.0,True,False,4,2022,Tier 1,36-45
ORD507276,CUST107276,Rajesh Sen,42.0,Kolkata,,Not Applicable,2024-05-05,Home & Kitchen,COD,Cancelled,329.24,5.0,0,1646.2,,True,False,5,2024,Tier 1,36-45
ORD511978,CUST111978,Neha Gupta,41.0,Bangalore,neha.gupta@gmail.com,HR,2025-04-17,Apparel,Net Banking,In Progress,381.37,1.0,0,381.37,3.0,False,False,4,2025,Tier 1,36-45
ORD505107,CUST105107,Isha Patel,36.0,Bangalore,isha.patel@gmail.com,Not Applicable,2022-11-25,Groceries,Net Banking,Completed,334.81,1.0,20,267.85,5.0,False,False,11,2022,Tier 1,36-45
ORD502994,CUST102994,Meera Banerjee,41.0,Bangalore,meera.banerjee@gmail.com,Not Applicable,2023-04-26,Books,Net Banking,Cancelled,146.42,5.0,0,732.1,1.0,True,False,4,2023,Tier 1,36-45
ORD505900,CUST105900,Riya Rao,24.0,Kolkata,riya.rao@yahoo.com,Marketing,2023-02-08,Groceries,UPI,In Progress,97842.5,1.0,0,97842.5,4.0,True,True,2,2023,Tier 1,18-25
ORD500696,CUST100696,Simran Kulkarni,24.0,Kolkata,simran.kulkarni@gmail.com,Not Applicable,2025-02-11,Home & Kitchen,UPI,Cancelled,164.74,4.0,5,626.01,5.0,False,False,2,2025,Tier 1,18-25
ORD506477,CUST106477,Rahul Chatterjee,22.0,Chennai,rahul.chatterjee@gmail.com,Not Applicable,2024-08-05,Electronics,COD,Cancelled,992.44,4.0,15,3374.3,5.0,True,False,8,2024,Tier 1,18-25
ORD514986,CUST114986,Swati Gupta,41.0,Chennai,swati.gupta@gmail.com,Support,2023-06-28,Apparel,Net Banking,Pending,532.27,1.0,0,532.27,5.0,False,False,6,2023,Tier 1,36-45
ORD506332,CUST106332,Ananya Desai,48.0,Pune,ananya.desai@gmail.com,Not Applicable,2024-09-07,Sports,Net Banking,Returned,316.76,2.0,5,601.84,,False,False,9,2024,Tier 1,46-55
ORD512105,CUST112105,Vikram Menon,36.0,Bangalore,vikram.menon@yahoo.com,Not Applicable,2024-11-11,Home & Kitchen,COD,Returned,236.87,1.0,20,189.5,3.0,False,False,11,2024,Tier 1,36-45
ORD511241,CUST111241,Divya Bose,40.0,Delhi,divya.bose@gmail.com,Not Applicable,2024-09-02,Electronics,COD,Cancelled,1290.44,4.0,10,4645.58,4.0,False,False,9,2024,Tier 1,36-45
ORD518829,CUST118829,Gaurav Bhatt,22.0,Mumbai,gaurav.bhatt@gmail.com,Not Applicable,2025-06-16,Sports,UPI,Completed,1267.25,5.0,0,6336.25,5.0,True,False,6,2025,Tier 1,18-25
ORD512549,CUST112549,Ritika Bhatt,59.0,Noida,ritika.bhatt@gmail.com,Not Applicable,2025-07-14,Furniture,COD,Pending,2702.29,5.0,0,13511.45,3.0,False,False,7,2025,Tier 2,56+
ORD509168,CUST109168,Sourav Gupta,20.0,Pune,sourav.gupta@gmail.com,Not Applicable,2023-09-01,Toys,UPI,Pending,1392.6,1.0,0,1392.6,4.0,True,False,9,2023,Tier 1,18-25
ORD507063,CUST107063,Rahul Joshi,24.0,Bangalore,rahul.joshi@yahoo.com,Not Applicable,2022-07-28,Home & Kitchen,Net Banking,Cancelled,284.82,1.0,10,256.34,4.0,True,False,7,2022,Tier 1,18-25
ORD500957,CUST100957,Anjali Chowdhury,52.0,Chennai,anjali.chowdhury@gmail.com,Not Applicable,2024-07-21,Sports,UPI,Cancelled,1444.0,4.0,5,5487.2,,True,False,7,2024,Tier 1,46-55
ORD505914,CUST105914,Isha Reddy,63.0,Mumbai,isha.reddy@gmail.com,Not Applicable,2025-05-23,Beauty,COD,Completed,2079.69,4.0,0,8318.76,2.0,False,False,5,2025,Tier 1,56+
ORD507006,CUST107006,Manish Bose,26.0,Mumbai,manish.bose@yahoo.com,Not Applicable,2022-07-17,Electronics,Net Banking,Completed,755.3,5.0,15,3210.02,4.0,True,False,7,2022,Tier 1,26-35
ORD505269,CUST105269,Rajesh Saxena,56.0,Chennai,rajesh.saxena@gmail.com,Engineering,2022-08-28,Groceries,COD,Cancelled,401.22,4.0,5,1524.64,2.0,True,False,8,2022,Tier 1,56+
ORD511891,CUST111891,Nikhil Saxena,37.0,Gurgaon,nikhil.saxena@gmail.com,Not Applicable,2024-11-30,Apparel,Net Banking,Cancelled,3318.56,3.0,0,9955.68,5.0,True,False,11,2024,Tier 2,36-45
ORD509532,CUST109532,Payal Roy,18.0,Mumbai,payal.roy@gmail.com,Not Applicable,2022-09-24,Books,COD,Returned,232.98,5.0,5,1106.65,,False,False,9,2022,Tier 1,18-25
ORD506071,CUST106071,Nikhil Reddy,31.0,Bangalore,nikhil.reddy@gmail.com,Not Applicable,2024-12-29,Electronics,Debit Card,Cancelled,1563.27,4.0,0,6253.08,5.0,True,False,12,2024,Tier 1,26-35
ORD510014,CUST110014,Arjun Rao,33.0,Bangalore,arjun.rao@yahoo.com,Not Applicable,2024-02-01,Beauty,UPI,Completed,4431.57,4.0,0,17726.28,4.0,False,False,2,2024,Tier 1,26-35
ORD510121,CUST110121,Harsh Bhatt,40.0,Gurgaon,harsh.bhatt@yahoo.com,Not Applicable,2023-07-29,Home & Kitchen,UPI,Pending,1410.72,1.0,10,1269.65,1.0,False,False,7,2023,Tier 2,36-45
ORD512072,CUST112072,Vikram Kapoor,24.0,Bangalore,vikram.kapoor@gmail.com,Engineering,2023-03-26,Electronics,COD,Cancelled,2109.19,4.0,0,8436.76,,False,False,3,2023,Tier 1,18-25
ORD511355,CUST111355,Divya Pillai,25.0,Pune,divya.pillai@gmail.com,Not Applicable,2025-07-18,Electronics,COD,Pending,313.14,5.0,15,1330.84,,True,False,7,2025,Tier 1,18-25
ORD509637,CUST109637,Gaurav Das,25.0,Kolkata,gaurav.das@gmail.com,Not Applicable,2025-05-14,Electronics,UPI,Completed,306.64,2.0,10,551.95,2.0,True,False,5,2025,Tier 1,18-25
ORD504798,CUST104798,Priya Dutta,56.0,Chennai,priya.dutta@gmail.com,Not Applicable,2025-02-17,Electronics,Credit Card,Cancelled,108.88,5.0,20,435.52,4.0,True,False,2,2025,Tier 1,56+
ORD510918,CUST110918,  RAVI GUPTA  ,41.0,Delhi,ravi.gupta@gmail.com,Not Applicable,2024-09-19,Apparel,COD,Returned,247.38,2.0,20,395.81,4.0,False,False,9,2024,Tier 1,36-45
ORD502058,CUST102058,Pooja Trivedi,32.0,Mumbai,pooja.trivedi@yahoo.com,Support,2022-07-24,Books,Net Banking,Pending,1438.86,5.0,20,5755.44,4.0,True,False,7,2022,Tier 1,26-35
ORD506758,CUST106758,Payal Joshi,49.0,Gurgaon,payal.joshi@gmail.com,Not Applicable,2022-01-20,Apparel,Credit Card,Pending,111.61,2.0,0,223.22,5.0,False,False,1,2022,Tier 2,46-55
ORD519038,CUST119038,Swati Kulkarni,39.0,Mumbai,swati.kulkarni@gmail.com,Not Applicable,2023-10-07,Electronics,COD,Cancelled,2702.78,2.0,0,5405.56,5.0,False,False,10,2023,Tier 1,36-45
ORD511392,CUST111392,Meera Roy,21.0,Chennai,meera.roy@gmail.com,Not Applicable,2024-12-20,Home & Kitchen,Net Banking,Returned,419.54,3.0,0,1258.62,1.0,False,False,12,2024,Tier 1,18-25
ORD518954,CUST118954,Rajesh Menon,28.0,Mumbai,rajesh.menon@yahoo.com,Not Applicable,2025-01-20,Groceries,Net Banking,Returned,1881.85,5.0,20,7527.4,,True,False,1,2025,Tier 1,26-35
ORD509577,CUST109577,Aarav Banerjee,57.0,Kolkata,aarav.banerjee@yahoo.com,Not Applicable,2024-03-18,Books,UPI,In Progress,1021.61,3.0,5,2911.59,4.0,True,False,3,2024,Tier 1,56+
ORD511913,CUST111913,Rohan Roy,60.0,Delhi,rohan.roy@yahoo.com,Not Applicable,2022-05-19,Apparel,Net Banking,Cancelled,844.86,2.0,5,1605.23,4.0,True,False,5,2022,Tier 1,56+
ORD500501,CUST100501,Sourav Sharma,32.0,Delhi,,Not Applicable,2022-06-02,Home & Kitchen,UPI,Completed,1594.23,5.0,20,6376.92,5.0,False,False,6,2022,Tier 1,26-35
ORD511716,CUST111716,Kavya Bhatt,47.0,Mumbai,kavya.bhatt@yahoo.com,Engineering,2024-08-18,Books,Net Banking,Returned,2113.43,4.0,5,8031.03,5.0,True,False,8,2024,Tier 1,46-55
ORD519660,CUST119660,Nandini Agarwal,51.0,Mumbai,nandini.agarwal@gmail.com,Not Applicable,2024-09-22,Electronics,Net Banking,Completed,2427.81,5.0,0,12139.05,4.0,False,False,9,2024,Tier 1,46-55
ORD510296,CUST110296,  RITIKA KULKARNI  ,32.0,Bangalore,ritika.kulkarni@gmail.com,Not Applicable,2023-03-04,Electronics,Net Banking,Completed,128.0,2.0,15,217.6,4.0,False,False,3,2023,Tier 1,26-35
ORD518806,CUST118806,Ravi Bose,60.0,Pune,ravi.bose@yahoo.com,Not Applicable,2023-10-25,Apparel,Credit Card,Completed,378.13,5.0,0,1890.65,4.0,False,False,10,2023,Tier 1,56+
ORD510425,CUST110425,Tanvi Dutta,25.0,Kolkata,tanvi.dutta@yahoo.com,Not Applicable,2024-09-28,Furniture,Net Banking,Completed,2411.79,1.0,5,2291.2,5.0,False,False,9,2024,Tier 1,18-25
ORD514795,CUST114795,Ravi Agarwal,35.0,Mumbai,ravi.agarwal@gmail.com,Marketing,2022-06-20,Sports,Credit Card,In Progress,2077.53,2.0,5,3947.31,3.0,False,False,6,2022,Tier 1,26-35
ORD500084,CUST100084,Gaurav Dutta,27.0,Bangalore,gaurav.dutta@gmail.com,Not Applicable,2022-07-16,Groceries,UPI,Cancelled,723.58,5.0,5,3437.0,1.0,True,False,7,2022,Tier 1,26-35
ORD517391,CUST117391,Neha Pillai,32.0,Bangalore,neha.pillai@yahoo.com,Not Applicable,2022-08-21,Electronics,UPI,Pending,176.75,5.0,20,707.0,,True,False,8,2022,Tier 1,26-35
ORD507152,CUST107152,Divya Ghosh,29.0,Hyderabad,divya.ghosh@gmail.com,Not Applicable,2025-05-05,Apparel,UPI,Cancelled,250.48,2.0,15,425.82,1.0,True,False,5,2025,Tier 1,26-35
ORD511510,CUST111510,Pooja Nair,39.0,Delhi,pooja.nair@yahoo.com,Not Applicable,2025-07-19,Beauty,Net Banking,Pending,926.44,3.0,15,2362.42,5.0,True,False,7,2025,Tier 1,36-45
ORD518555,CUST118555,Ravi Sen,39.0,Mumbai,ravi.sen@gmail.com,Sales,2023-05-05,Sports,UPI,Completed,1212.43,5.0,15,5152.83,5.0,True,False,5,2023,Tier 1,36-45
ORD514178,CUST114178,Arjun Chowdhury,34.0,Hyderabad,arjun.chowdhury@yahoo.com,Not Applicable,2022-02-06,Home & Kitchen,Credit Card,Completed,464.01,5.0,10,2088.04,4.0,True,False,2,2022,Tier 1,26-35
ORD505383,CUST105383,Nandini Verma,50.0,Ahmedabad,nandini.verma@gmail.com,Not Applicable,2024-07-26,Home & Kitchen,Net Banking,In Progress,755.82,1.0,15,642.45,5.0,False,False,7,2024,Tier 2,46-55
ORD504464,CUST104464,Pooja Saxena,58.0,Delhi,pooja.saxena@yahoo.com,Not Applicable,2022-10-13,Sports,COD,Cancelled,2026.04,2.0,5,3849.48,,True,False,10,2022,Tier 1,56+
ORD518818,CUST118818,Aarav Menon,62.0,Noida,aarav.menon@gmail.com,Not Applicable,2022-04-19,Beauty,COD,Completed,677.37,2.0,0,1354.74,3.0,True,False,4,2022,Tier 2,56+
ORD517702,CUST117702,Nikhil Iyer,41.0,Kolkata,nikhil.iyer@gmail.com,Marketing,2022-11-21,Furniture,Net Banking,In Progress,1831.07,2.0,0,3662.14,4.0,True,False,11,2022,Tier 1,36-45
ORD514251,CUST114251,Harsh Rao,32.0,Noida,harsh.rao@yahoo.com,Not Applicable,2024-01-08,Beauty,Credit Card,Cancelled,1172.68,3.0,10,3166.24,,False,False,1,2024,Tier 2,26-35
ORD514567,CUST114567,Kavya Desai,20.0,Delhi,kavya.desai@yahoo.com,Marketing,2022-11-12,Home & Kitchen,Net Banking,Cancelled,126.78,4.0,0,507.12,1.0,True,False,11,2022,Tier 1,18-25
ORD514995,CUST114995,Ananya Chatterjee,30.0,Mumbai,ananya.chatterjee@yahoo.com,Engineering,2024-05-16,Apparel,Credit Card,Completed,208.9,5.0,0,1044.5,5.0,False,False,5,2024,Tier 1,26-35
ORD517859,CUST117859,Sanjay Das,51.0,Chennai,sanjay.das@gmail.com,Not Applicable,2024-03-25,Toys,Debit Card,In Progress,109.9,1.0,5,104.4,5.0,True,False,3,2024,Tier 1,46-55
ORD513426,CUST113426,Payal Agarwal,64.0,Chennai,payal.agarwal@yahoo.com,Not Applicable,2024-06-01,Books,Net Banking,Cancelled,1764.19,3.0,10,4763.31,,True,False,6,2024,Tier 1,56+
ORD508038,CUST108038,Neha Saxena,22.0,Kolkata,neha.saxena@gmail.com,Not Applicable,2025-04-17,Home & Kitchen,UPI,Returned,24520.5,2.0,20,39232.8,1.0,True,True,4,2025,Tier 1,18-25
ORD515186,CUST115186,Divya Gupta,41.0,Kolkata,divya.gupta@yahoo.com,Not Applicable,2023-05-18,Beauty,COD,Pending,557.43,1.0,5,529.56,,False,False,5,2023,Tier 1,36-45
ORD508572,CUST108572,Riya Chatterjee,44.0,Chennai,riya.chatterjee@gmail.com,Not Applicable,2022-06-16,Home & Kitchen,Debit Card,Cancelled,1611.86,3.0,0,4835.58,4.0,False,False,6,2022,Tier 1,36-45
ORD519502,CUST119502,Payal Desai,44.0,Pune,payal.desai@yahoo.com,Sales,2025-01-05,Sports,Net Banking,In Progress,1337.6,3.0,10,3611.52,,False,False,1,2025,Tier 1,36-45
ORD505831,CUST105831,Priya Reddy,42.0,Pune,priya.reddy@yahoo.com,Not Applicable,2023-04-15,Electronics,Net Banking,In Progress,872.46,5.0,0,4362.3,2.0,True,False,4,2023,Tier 1,36-45
ORD504163,CUST104163,  RAVI REDDY  ,41.0,Kolkata,ravi.reddy@yahoo.com,Not Applicable,2024-12-21,Electronics,UPI,Cancelled,1735.69,4.0,15,5901.35,5.0,True,False,12,2024,Tier 1,36-45
ORD512971,CUST112971,Meera Bhatt,49.0,Bangalore,meera.bhatt@gmail.com,Not Applicable,2022-03-20,Sports,UPI,Cancelled,10209.58,1.0,10,9188.62,4.0,True,True,3,2022,Tier 1,46-55
ORD510074,CUST110074,Riya Mishra,61.0,Kolkata,riya.mishra@yahoo.com,Finance,2022-11-01,Electronics,COD,In Progress,747.09,5.0,0,3735.45,5.0,False,False,11,2022,Tier 1,56+
ORD508669,CUST108669,Suresh Menon,56.0,Pune,suresh.menon@yahoo.com,Not Applicable,2022-10-24,Home & Kitchen,UPI,Completed,1525.47,1.0,0,1525.47,2.0,True,False,10,2022,Tier 1,56+
ORD501613,CUST101613,Deepak Desai,38.0,Bangalore,deepak.desai@gmail.com,Engineering,2023-12-20,Furniture,Credit Card,Completed,1344.94,3.0,0,4034.82,4.0,True,False,12,2023,Tier 1,36-45
ORD514566,CUST114566,Swati Das,40.0,Pune,swati.das@gmail.com,Not Applicable,2023-08-04,Furniture,COD,Returned,5001.35,5.0,0,25006.75,5.0,True,True,8,2023,Tier 1,36-45
ORD511062,CUST111062,  SANJAY KULKARNI  ,60.0,Delhi,sanjay.kulkarni@gmail.com,Not Applicable,2022-06-29,Electronics,COD,Completed,14891.0,2.0,0,29782.0,4.0,False,True,6,2022,Tier 1,56+
ORD510551,CUST110551,Sourav Kulkarni,58.0,Noida,sourav.kulkarni@gmail.com,Not Applicable,2023-02-25,Beauty,COD,Cancelled,843.89,1.0,0,843.89,3.0,True,False,2,2023,Tier 2,56+
ORD500425,CUST100425,Sourav Sen,51.0,Mumbai,sourav.sen@yahoo.com,Not Applicable,2022-06-20,Home & Kitchen,Net Banking,Cancelled,754.48,5.0,0,3772.4,5.0,False,False,6,2022,Tier 1,46-55
ORD510447,CUST110447,Kavya Das,45.0,Delhi,kavya.das@yahoo.com,Not Applicable,2022-08-28,Electronics,Debit Card,Cancelled,2792.51,4.0,15,9494.53,5.0,True,False,8,2022,Tier 1,36-45
ORD508391,CUST108391,Varun Trivedi,63.0,Kolkata,varun.trivedi@yahoo.com,Not Applicable,2022-10-13,Books,COD,Cancelled,554.76,4.0,0,2219.04,4.0,False,False,10,2022,Tier 1,56+
ORD518496,CUST118496,Payal Kulkarni,64.0,Bangalore,payal.kulkarni@gmail.com,Not Applicable,2023-10-26,Apparel,UPI,Completed,165.36,3.0,5,471.28,3.0,True,False,10,2023,Tier 1,56+
ORD510130,CUST110130,  DEEPAK GUPTA  ,24.0,Noida,deepak.gupta@yahoo.com,Not Applicable,2025-02-16,Home & Kitchen,Credit Card,Cancelled,470.71,5.0,10,2118.19,5.0,True,False,2,2025,Tier 2,18-25
ORD515217,CUST115217,Aarav Iyer,19.0,Hyderabad,aarav.iyer@gmail.com,Not Applicable,2022-11-11,Home & Kitchen,Net Banking,Returned,4978.82,3.0,0,14936.46,4.0,False,True,11,2022,Tier 1,18-25
ORD500143,CUST100143,Pooja Dutta,43.0,Pune,pooja.dutta@gmail.com,Marketing,2022-08-26,Apparel,Net Banking,In Progress,1090.69,4.0,0,4362.76,4.0,False,False,8,2022,Tier 1,36-45
ORD503820,CUST103820,Divya Kapoor,27.0,Gurgaon,divya.kapoor@yahoo.com,Not Applicable,2023-08-16,Sports,Debit Card,Completed,114.82,5.0,0,574.1,5.0,False,False,8,2023,Tier 2,26-35
ORD511571,CUST111571,Swati Iyer,29.0,Mumbai,,Not Applicable,2024-02-19,Electronics,Credit Card,In Progress,1418.64,1.0,5,1347.71,5.0,True,False,2,2024,Tier 1,26-35
ORD508496,CUST108496,Sneha Singh,30.0,Delhi,sneha.singh@gmail.com,Not Applicable,2024-11-24,Electronics,Debit Card,Pending,578.27,2.0,0,1156.54,3.0,True,False,11,2024,Tier 1,26-35
ORD504788,CUST104788,Simran Dutta,32.0,Kolkata,simran.dutta@yahoo.com,Not Applicable,2023-10-12,Home & Kitchen,UPI,Returned,296.1,4.0,10,1065.96,2.0,False,False,10,2023,Tier 1,26-35
ORD512705,CUST112705,Pallavi Bose,25.0,Bangalore,pallavi.bose@yahoo.com,Not Applicable,2024-10-02,Home & Kitchen,Net Banking,In Progress,186.96,1.0,5,177.61,3.0,True,False,10,2024,Tier 1,18-25
ORD510788,CUST110788,Divya Menon,38.0,Bangalore,divya.menon@gmail.com,HR,2022-12-17,Home & Kitchen,COD,Pending,3978.08,2.0,0,7956.16,4.0,False,False,12,2022,Tier 1,36-45
ORD518693,CUST118693,Shreya Das,48.0,Pune,shreya.das@gmail.com,Support,2022-05-06,Electronics,COD,Cancelled,956.23,3.0,5,2725.26,4.0,True,False,5,2022,Tier 1,46-55
ORD502112,CUST102112,Suresh Pillai,37.0,Bangalore,suresh.pillai@yahoo.com,Not Applicable,2025-12-02,Beauty,Net Banking,Pending,639.4,5.0,0,3197.0,5.0,True,False,12,2025,Tier 1,36-45
ORD500834,CUST100834,Pooja Kulkarni,42.0,Mumbai,pooja.kulkarni@yahoo.com,Not Applicable,2022-01-31,Apparel,COD,Completed,2313.79,4.0,20,7404.13,,True,False,1,2022,Tier 1,36-45
ORD516977,CUST116977,Ananya Kulkarni,23.0,Kolkata,ananya.kulkarni@yahoo.com,Not Applicable,2022-06-24,Beauty,UPI,In Progress,1708.42,3.0,10,4612.73,5.0,False,False,6,2022,Tier 1,18-25
ORD515464,CUST115464,Deepak Menon,32.0,Bangalore,deepak.menon@yahoo.com,Not Applicable,2024-07-04,Books,COD,In Progress,115.09,1.0,0,115.09,,False,False,7,2024,Tier 1,26-35
ORD511762,CUST111762,Pooja Agarwal,39.0,Mumbai,pooja.agarwal@gmail.com,Not Applicable,2022-03-06,Books,UPI,In Progress,1848.61,1.0,15,1571.32,4.0,False,False,3,2022,Tier 1,36-45
ORD514983,CUST114983,Sourav Joshi,30.0,Ahmedabad,sourav.joshi@yahoo.com,Not Applicable,2022-05-23,Electronics,Credit Card,Cancelled,1084.09,1.0,20,867.27,5.0,True,False,5,2022,Tier 2,26-35
ORD507732,CUST107732,Deepak Desai,50.0,Hyderabad,deepak.desai@gmail.com,Not Applicable,2022-08-19,Home & Kitchen,Credit Card,Completed,2643.64,4.0,15,8988.38,4.0,False,False,8,2022,Tier 1,46-55
ORD511725,CUST111725,Nikhil Mukherjee,33.0,Kolkata,nikhil.mukherjee@yahoo.com,HR,2022-05-10,Groceries,COD,Pending,2468.81,5.0,10,11109.64,4.0,True,False,5,2022,Tier 1,26-35
ORD509480,CUST109480,Sanjay Mishra,54.0,Hyderabad,sanjay.mishra@gmail.com,Not Applicable,2024-02-01,Sports,COD,Cancelled,694.42,3.0,10,1874.93,4.0,False,False,2,2024,Tier 1,46-55
ORD509847,CUST109847,Neha Sharma,40.0,Mumbai,neha.sharma@yahoo.com,Not Applicable,2022-03-20,Beauty,COD,Returned,349.16,4.0,5,1326.81,3.0,True,False,3,2022,Tier 1,36-45
ORD505008,CUST105008,Priya Menon,41.0,Mumbai,priya.menon@gmail.com,Not Applicable,2025-04-28,Apparel,Debit Card,Returned,170487.0,4.0,5,647850.6,,True,True,4,2025,Tier 1,36-45
ORD502131,CUST102131,Aarav Ghosh,34.0,Pune,aarav.ghosh@gmail.com,Not Applicable,2025-07-01,Electronics,Net Banking,In Progress,4123.57,1.0,0,4123.57,2.0,True,False,7,2025,Tier 1,26-35
ORD517149,CUST117149,Pooja Bose,32.0,Kolkata,pooja.bose@yahoo.com,Engineering,2024-04-27,Groceries,Net Banking,Returned,2674.18,1.0,0,2674.18,3.0,True,False,4,2024,Tier 1,26-35
ORD502150,CUST102150,Vikram Patel,33.0,Delhi,vikram.patel@yahoo.com,Not Applicable,2022-08-28,Home & Kitchen,UPI,Pending,507.67,5.0,0,2538.35,1.0,False,False,8,2022,Tier 1,26-35
ORD516530,CUST116530,Sourav Banerjee,32.0,Gurgaon,sourav.banerjee@gmail.com,Not Applicable,2024-01-05,Toys,Credit Card,Cancelled,589.91,1.0,0,589.91,1.0,False,False,1,2024,Tier 2,26-35
ORD500394,CUST100394,Ritika Joshi,26.0,Chennai,ritika.joshi@gmail.com,Sales,2022-03-11,Toys,COD,Completed,3535.92,5.0,5,16795.62,4.0,True,False,3,2022,Tier 1,26-35
ORD507701,CUST107701,Deepak Rao,63.0,Kolkata,deepak.rao@gmail.com,Not Applicable,2022-03-14,Books,COD,Cancelled,6322.26,3.0,0,18966.78,4.0,True,True,3,2022,Tier 1,56+
ORD503494,CUST103494,Pooja Kulkarni,48.0,Gurgaon,pooja.kulkarni@yahoo.com,Sales,2023-05-14,Apparel,UPI,Returned,1014.35,2.0,10,1825.83,4.0,False,False,5,2023,Tier 2,46-55
ORD518568,CUST118568,Ravi Mishra,55.0,Hyderabad,ravi.mishra@yahoo.com,Not Applicable,2022-04-24,Home & Kitchen,UPI,Returned,2437.08,2.0,0,4874.16,,False,False,4,2022,Tier 1,46-55
ORD503336,CUST103336,Meera Sen,60.0,Mumbai,meera.sen@gmail.com,Not Applicable,2023-06-19,Sports,Net Banking,Pending,1184.47,3.0,10,3198.07,4.0,True,False,6,2023,Tier 1,56+
ORD512609,CUST112609,Karan Roy,20.0,Mumbai,karan.roy@gmail.com,Engineering,2023-09-29,Books,COD,Returned,813.48,4.0,5,3091.22,5.0,True,False,9,2023,Tier 1,18-25
ORD502159,CUST102159,Gaurav Das,61.0,Gurgaon,gaurav.das@gmail.com,Engineering,2023-03-21,Electronics,Credit Card,Cancelled,209.8,2.0,20,335.68,4.0,True,False,3,2023,Tier 2,56+
ORD506732,CUST106732,Vikram Reddy,37.0,Noida,vikram.reddy@gmail.com,Sales,2024-02-25,Electronics,Credit Card,Completed,1831.23,1.0,5,1739.67,3.0,True,False,2,2024,Tier 2,36-45
ORD515898,CUST115898,Ananya Chowdhury,25.0,Mumbai,ananya.chowdhury@gmail.com,Engineering,2024-04-18,Home & Kitchen,COD,Completed,707.63,4.0,0,2830.52,1.0,False,False,4,2024,Tier 1,18-25
ORD515814,CUST115814,Arjun Gupta,45.0,Delhi,arjun.gupta@yahoo.com,Not Applicable,2025-05-25,Furniture,Credit Card,Pending,5931.38,4.0,0,23725.52,5.0,True,True,5,2025,Tier 1,36-45
ORD510376,CUST110376,Abhishek Ghosh,58.0,Delhi,abhishek.ghosh@yahoo.com,Not Applicable,2025-04-13,Groceries,Credit Card,In Progress,981.03,5.0,0,4905.15,5.0,False,False,4,2025,Tier 1,56+
ORD516706,CUST116706,Deepak Desai,42.0,Chennai,deepak.desai@yahoo.com,Sales,2022-01-20,Furniture,Net Banking,Completed,2347.66,1.0,5,2230.28,1.0,False,False,1,2022,Tier 1,36-45
ORD502071,CUST102071,Amit Sen,57.0,Chennai,amit.sen@gmail.com,Not Applicable,2025-10-07,Home & Kitchen,Net Banking,Cancelled,1495.19,1.0,15,1270.91,3.0,False,False,10,2025,Tier 1,56+
ORD501367,CUST101367,Vikram Rao,58.0,Bangalore,vikram.rao@yahoo.com,Finance,2022-05-28,Apparel,UPI,Cancelled,1338.76,3.0,10,3614.65,,True,False,5,2022,Tier 1,56+
ORD518748,CUST118748,Rajesh Nair,41.0,Delhi,rajesh.nair@gmail.com,Not Applicable,2025-03-22,Home & Kitchen,UPI,Pending,1146.23,3.0,20,2750.95,5.0,False,False,3,2025,Tier 1,36-45
ORD516211,CUST116211,Pooja Pillai,64.0,Pune,pooja.pillai@yahoo.com,Not Applicable,2022-10-16,Furniture,UPI,Completed,537.84,1.0,0,537.84,5.0,True,False,10,2022,Tier 1,56+
ORD506364,CUST106364,Sanjay Gupta,41.0,Mumbai,sanjay.gupta@yahoo.com,Not Applicable,2023-09-03,Electronics,Net Banking,Pending,1334.99,1.0,10,1201.49,5.0,False,False,9,2023,Tier 1,36-45
